,name,sex,year_count,year_min,year_max,pct_sum,pct_max
68,Junia,F,38,1940,2013,0.020716420561251964,0.00172748368967483
69,Moria,F,53,1952,2012,0.030888449063050535,0.0016308733457236217
70,Marry,F,71,1940,2013,0.05361728065079273,0.0015729818022563182
71,Callen,F,31,1983,2013,0.019393923194339552,0.0015126550401385816
72,Jara,F,46,1967,2013,0.04375835583394537,0.0014459486326748243
73,Toma,F,25,1943,1998,0.012922611113141271,0.0014402106822483745
74,Kari,M,58,1955,2012,0.033496742549068335,0.0014083244779597218
75,Garrie,M,34,1940,1990,0.017153518403347674,0.0013894327975097246
76,Kalinda,F,35,1966,2013,0.020856071873331893,0.001358901959950205
77,Merinda,F,50,1942,2006,0.03209602127313838,0.001294818612949413
78,Macala,F,15,1989,2005,0.008662631716564102,0.0011892855565233445
79,Kalla,F,27,1985,2013,0.013014689682563673,0.0011665038421720302
80,Marlea,F,68,1940,2013,0.03621570225335452,0.001159039222715182
81,Minta,F,47,1940,1993,0.024282911245431398,0.0011456605560527155
82,Marine,F,53,1940,2012,0.026499612898922376,0.0011370394990029037
83,Raja,F,29,1975,2013,0.01758425072777351,0.001132652910974614
84,Marin,M,66,1940,2013,0.03997463234805893,0.0011297708873760873
85,Jarah,F,38,1976,2013,0.021888996793028373,0.0011130161943856283
86,Merina,F,28,1965,2013,0.015868248360035652,0.0010760202654258831
87,Nain,M,19,1991,2013,0.008673482262157145,0.0010619041872812838
88,Jeda,F,16,1994,2011,0.008968100377502413,0.001056189856241443
89,Arora,F,14,1995,2013,0.007408748187499396,0.001036490213804898
90,Marra,F,32,1963,2013,0.016301691943926024,0.0010308797310597552
91,Parry,M,46,1942,1999,0.024780463653824226,0.0010207315959407117
92,Kanya,M,2,2004,2006,0.001252442478329077,0.0010087850042091555
93,Marea,F,56,1949,2013,0.026881521537257546,0.0009860753019691267
94,Darral,M,38,1940,1997,0.019731748853791253,0.0009666954097435164
95,Kara,M,30,1954,2004,0.01494980425215753,0.0009489037649710501
96,Karrin,F,44,1950,2012,0.021231242309621406,0.0009203369485045182
97,Kye,F,22,1960,2013,0.011761509377848034,0.0009010131097407468
98,Naturi,F,8,2001,2012,0.0037631687799064687,0.000876626347333604
99,Karia,F,44,1956,2013,0.022140357505308805,0.000868109247208215
100,Katina,M,3,1972,1974,0.002140381073415954,0.0008627712953524975
101,Marlee,M,7,2004,2012,0.0033624919796050147,0.000859201185495471
102,Yani,F,18,1993,2013,0.008639879190114625,0.0008562298714627718
103,Carrin,F,32,1960,2004,0.013201606952286567,0.0008232462796128548
104,Meryn,F,16,1981,2013,0.007225744849757057,0.0007901363888283744
105,Garry,F,23,1940,1984,0.009548864292606922,0.000787181191617395
106,Callin,M,14,1988,2013,0.005045119356263531,0.0007841435714603104
